"40184","Journal of Urban Economics","1999, Volume 46, Issue 1","Federal Acid Rain Games","Caplan, Arthur J. & Silva, Emilson C. D.","43"
"40197","Journal of Urban Economics","1999, Volume 45, Issue 3","Congestion Caused","Speed Differences by Verhoef, Erik T. & Rouwendal, Jan & Rietveld, Piet","29"
"40203","Journal of Urban Economics","1999, Volume 45, Issue 2","Crime and the Timing of Work","Hamermesh, Daniel S.","68"
"40211","Journal of Urban Economics","1999, Volume 45, Issue 1","Modeling Parking","Arnott, Richard & Rowse, John","278"
"40213","Journal of Urban Economics","1999, Volume 45, Issue 1","The Mistaken Improver Problem","Miceli, Thomas J. & Sirmans, C. F.","9"
"40216","Journal of Urban Economics","1999, Volume 45, Issue 1","On the Emergence of Cities","Page, Scott E.","78"
"40229","Journal of Urban Economics","1998, Volume 44, Issue 2","Are Local Governments Governed","Forward Looking Decision Makers?: An Investigation of Spending Patterns in Swedish Municipalities by Dahlberg, Matz & Lindstrom, Tomas","39"
"40242","Journal of Urban Economics","1998, Volume 43, Issue 3","On Optimal Taxation of Housing","Cremer, Helmuth & Gahvari, Firouz","33"
"40263","Journal of Urban Economics","1997, Volume 42, Issue 3","Debt and Development","Riddiough, Timothy J.","9"
"40278","Journal of Urban Economics","1997, Volume 42, Issue 1","Opposites Attract: The Effect of the Federal Income Tax Code on Community Composition","de Bartolome, Charles A. M. & Rosenthal, Stuart S.","1"
"40344","Journal of Urban Economics","1996, Volume 39, Issue 1","Urban Development with Lags","Bar-Ilan, Avner & Strange, William C.","70"
"40365","Journal of Urban Economics","1995, Volume 37, Issue 3","Private Roads","Viton Philip A.","83"
"40380","Journal of Urban Economics","1995, Volume 37, Issue 1","Regional Income Dynamics","Carlino Gerald & Defina Robert","82"
"40418","Journal of Urban Economics","1994, Volume 35, Issue 1","Where Does an Industry Locate?","Henderson I. Vernon","142"
"40427","Marketing Science","2014, Volume 33, Issue 5","Valuing Customer Portfolios with Endogenous Mass & Direct Marketing Interventions Using a Stochastic Dynamic Programming Decomposition","Mercedes Esteban-Bravo& Jose M. Vidal-Sanz& Gkhan Yildirim","2"
"40446","Marketing Science","2014, Volume 33, Issue 3","Modeling Indivisible Dem&","Sanghak Lee& Greg M. Allenby","-1"
"40447","Marketing Science","2014, Volume 33, Issue 3","Persuasive Puffery","Archishman Chakraborty& Rick Harbaugh","-1"
"40451","Marketing Science","2014, Volume 33, Issue 3","Database Submissio?????Market Dynamics & User-Generated Content About Tablet Computers","Xin (Shane) Wang& Feng Mai& Roger H. L. Chiang","-1"
"40460","Marketing Science","2014, Volume 33, Issue 1","Manufacturer & Retailer Strategies to Impact Store Br& Share: Global Integration, Local Adaptation, & Worldwide Learning","Jan-Benedict E. M. Steenkamp& Inge Geyskens","-1"
"40461","Marketing Science","2014, Volume 33, Issue 1","Morphing Banner Advertising","Glen L. Urban& Guilherme (Gui) Liberali& Erin MacDonald& Robert Bordley& John R. Hauser","49"
"40475","Marketing Science","2013, Volume 32, Issue 6","Profit-Increasing Consumer Exit","Amit Pazgal& David Soberman& Raphael Thomadsen","-1"
"40477","Marketing Science","2013, Volume 32, Issue 5","Optimizing Retail Assortments","Robert P. Rooderkerk& Harald J. van Heerde& Tammo H. A. Bijmolt","26"
"40479","Marketing Science","2013, Volume 32, Issue 5","Pricing Prototypical Products","Wilfred Amaldoss& Chuan He","12"
"40487","Marketing Science","2013, Volume 32, Issue 4","National Br&s Response to Store Br&s: Throw In the Towel or Fight Back?","Sherif Nasser& Danko Turcic& Chakravarthi Narasimhan","-1"
"40518","Marketing Science","2012, Volume 31, Issue 6","A Satisficing Choice Model","Peter Stttgen & Peter Boatwright & Robert T. Monroe","59"
"40524","Marketing Science","2012, Volume 31, Issue 6","Contextual Advertising","Kaifu Zhang & Zsolt Katona","51"
"40532","Marketing Science","2012, Volume 31, Issue 5","How Does the Use of Trademarks","Third-Party Sellers Affect Online Search? by Lesley Chiou & Catherine Tucker","33"
"40536","Marketing Science","2012, Volume 31, Issue 4","Handling Endogenous Regressors","Joint Estimation Using Copulas by Sungho Park & Sachin Gupta","77"
"40570","Marketing Science","2011, Volume 30, Issue 6","Foreword --Revisiting the Workshop on Quantitative Marketing and Structural Econometrics","Brett R. Gordon & Raphael Thomadsen & Eric T. Bradlow & Jean-Pierre Dub & Richard Staelin","1"
"40576","Marketing Science","2011, Volume 30, Issue 6","Noncompensatory Dyadic Choices","Neeraj Arora & Ty Henderson & Qing Liu","15"
"40583","Marketing Science","2011, Volume 30, Issue 5","Competing for Low-End Markets","Wilfred Amaldoss & Woochoel Shin","19"
"40616","Marketing Science","2011, Volume 30, Issue 2","Hybrid Advertising Auctions","Yi Zhu & Kenneth C. Wilbur","65"
"40627","Marketing Science","2011, Volume 30, Issue 1","Identifying Unmet Demand","Sandeep R. Chandukala & Yancy D. Edwards & Greg M. Allenby","17"
"40630","Marketing Science","2011, Volume 30, Issue 1","The Design of Durable Goods","Oded Koenigsberg & Rajeev Kohli & Ricardo Montoya","12"
"40647","Marketing Science","2010, Volume 29, Issue 5","Growing Two-Sided Networks","Advertising the User Base: A Field Experiment by Catherine Tucker & Juanjuan Zhang","101"
"40683","Marketing Science","2010, Volume 29, Issue 2","The Best Price Youll Ever Ge???_: The 2005 Employee Discount Pricing Promotions in the U.S. Automobile Industry","Meghan R. Busse & Duncan I. Simester & Florian Zettelmeyer","56"
"40713","Marketing Science","2009, Volume 28, Issue 5",":????The Stock Markets Pricing of Customer Satisfaction","Christopher Ittner & David Larcker & Daniel Taylor","71"
"40723","Marketing Science","2009, Volume 28, Issue 5",":????Assumptions, Explanation, and Prediction in Marketing Science:???_Its the Findings, Stupid, Not the Assumptions??_","Eric W. K. Tsang","17"
"40738","Marketing Science","2009, Volume 28, Issue 3",":????Analytical Transparency","Eric T. Bradlow & Anne T. Coughlan","2"
"40748","Marketing Science","2009, Volume 28, Issue 3","Counting Your Customers??_ One","One: A Hierarchical Bayes Extension to the Pareto/NBD Model by Makoto Abe","130"
"40751","Marketing Science","2009, Volume 28, Issue 3","Wine Journalis?????Marketing or Consumers Guide?","?yvind Horverak","18"
"40755","Marketing Science","2009, Volume 28, Issue 2","Website Morphing","John R. Hauser & Glen L. Urban & Guilherme Liberali & Michael Braun","211"
"40757","Marketing Science","2009, Volume 28, Issue 2","Movie Advertising and the Stock Market Valuation of Studios: A Case of???_Great Expectations???_","Amit M. Joshi & Dominique M. Hanssens","149"
"40761","Marketing Science","2009, Volume 28, Issue 2","Click Fraud","Kenneth C. Wilbur & Yi Zhu","153"
"40762","Marketing Science","2009, Volume 28, Issue 2","Strategic Assortment Reduction","a Dominant Retailer by Anthony J. Dukes & Tansev Geylani & Kannan Srinivasan","68"
"40778","Marketing Science","2009, Volume 28, Issue 1","Quantity Discounts in Differentiated Consumer Product Markets","Ramanathan Subramaniam & Esther Gal-Or","0"
"40785","Marketing Science","2008, Volume 27, Issue 6","Building Brands","M. Berk Ataman & Carl F. Mela & Harald J. van Heerde","239"
"40792","Marketing Science","2008, Volume 27, Issue 5","Class Pricing","Birger Wernerfelt","6"
"40796","Marketing Science","2008, Volume 27, Issue 5","Supermarket Pricing Strategies","Paul B. Ellickson & Sanjog Misra","210"
"40799","Marketing Science","2008, Volume 27, Issue 5","Online Auction Demand","Song Yao & Carl F. Mela","47"
"40802","Marketing Science","2008, Volume 27, Issue 5","Competitive Brand Salience","Ralf van der Lans & Rik Pieters & Michel Wedel","118"
"40817","Marketing Science","2008, Volume 27, Issue 4",":????The IRI Marketing Data Set","Bart J. Bronnenberg & Michael W. Kruger & Carl F. Mela","316"
"40831","Marketing Science","2008, Volume 27, Issue 3","Net Promoter, Recommendations, and Business Performance: A Clarification on Morgan and Rego","Timothy L. Keiningham & Lerzan Aksoy & Bruce Cooil & Tor Wallin andreassen","61"
"40843","Marketing Science","2008, Volume 27, Issue 1","Mental Accounting and Consumer Choice","Richard H. Thaler","275"
"40845","Marketing Science","2008, Volume 27, Issue 1","Managing Channel Profits","Abel P. Jeuland & Steven M. Shugan","1423"
"40847","Marketing Science","2008, Volume 27, Issue 1","Defensive Marketing Strategies","John R. Hauser & Steven M. Shugan","643"
"40852","Marketing Science","2007, Volume 26, Issue 6","The Value of Quality","Gerard J. Tellis & Joseph Johnson","182"
"40862","Marketing Science","2007, Volume 26, Issue 5","The Editors Secrets","Steven M. Shugan","23"
"40864","Marketing Science","2007, Volume 26, Issue 5","News Consumption and Media Bias","Yi Xiang & Miklos Sarvary","79"
"40905","Marketing Science","2007, Volume 26, Issue 1","Coupons Versus Rebates","Qiang Lu & Sridhar Moorthy","96"
"40911","Marketing Science","2006, Volume 25, Issue 6","Three Thoughts on Services","Dawn Iacobucci","2458"
"40912","Marketing Science","2006, Volume 25, Issue 6",":????The Implications of???_Big ???_ Marketing for Modeling Service and Relationships","Ruth N. Bolton","3285"
"40913","Marketing Science","2006, Volume 25, Issue 6","Linking Service and Finance","Eugene W. anderson","1506"
"40917","Marketing Science","2006, Volume 25, Issue 6","Why Does Poor Service Prevail?","Eitan Gerstner & Barak Libai","36"
"40919","Marketing Science","2006, Volume 25, Issue 6","Marketing Structural Models:???_Keep It Real-??_","Michael J. Mazzeo","11"
"40921","Marketing Science","2006, Volume 25, Issue 6","Dynamic Structural Consumer Models and Current Marketing Issues","Baohong Sun","1"
"40930","Marketing Science","2006, Volume 25, Issue 6","Making Sense of These Million-Dollar Babies????Rationale Behind Superstar Profit Participation Contracts","Liyuan Wei","14"
"40931","Marketing Science","2006, Volume 25, Issue 6",":????Antibusiness Movies and Folk Marketing","Steven M. Shugan","11"
"40983","Marketing Science","2005, Volume 24, Issue 3","The Targeting of Advertising","Ganesh Iyer & David Soberman & J. Miguel Villas-Boas","451"
"40995","Marketing Science","2005, Volume 24, Issue 2","Counting Your Customers??_ the Easy Way: An Alternative to the Pareto/NBD Model","Peter S. Fader & Bruce G. S. Hardie & Ka Lok Lee","415"
"40998","Marketing Science","2005, Volume 24, Issue 1","Growth and Evolution","John R. Hauser & Greg Allenby & Frederic H. Murphy & Jagmohan Raju & Richard Staelin & Joel Steckel","0"
"40999","Marketing Science","2005, Volume 24, Issue 1","Competitive Responsiveness","David J. Reibstein & Dick R. Wittink","35"
"41006","Marketing Science","2005, Volume 24, Issue 1","Time-Varying Competition","K. Sudhir & Pradeep K. Chintagunta & Vrinda Kadiyali","40"
"41037","Marketing Science","2004, Volume 23, Issue 2","Let Me Talk to My Manage???_: Haggling in a Competitive Environment","Preyas S. Desai & Devavrat Purohit","104"
"41072","Marketing Science","2003, Volume 22, Issue 1","Creating Wi?????Win Trade Promotions: Theory and Empirical Analysis of Scan-Back Trade Deals","Xavier Drze & David R. Bell","115"
"41078","Marketing Science","2002, Volume 21, Issue 4","Positioning of Store Brands","Serdar Sayman & Stephen J. Hoch & Jagmohan S. Raju","459"
"41080","Marketing Science","2002, Volume 21, Issue 4","Referral Infomediaries","Yuxin Chen & Ganesh Iyer & V. Padmanabhan","145"
"41091","Marketing Science","2002, Volume 21, Issue 2","Pricing Access Services","Skander Essegaier & Sunil Gupta & Z. John Zhang","125"
"41102","Marketing Science","2001, Volume 20, Issue 4","2001: A Marketing Odyssey","Joel H. Steckel & Ed Brody","9"
"41104","Marketing Science","2001, Volume 20, Issue 4","Market Measurement and Analysis: The First???_Marketing Scienc???_ Conference","Dick R. Wittink","13"
"41105","Marketing Science","2001, Volume 20, Issue 4","Founding","Donald G. Morrison","208"
"41121","Marketing Science","2001, Volume 20, Issue 2","Delegating Pricing Decisions","Pradeep Bhardwaj","130"
"41141","Marketing Science","2000, Volume 19, Issue 2","Collaborating to Compete","Wilfred Amaldoss & Robert J. Meyer & Jagmohan S. Raju & Amnon Rapoport","181"
"41151","Marketing Science","1999, Volume 18, Issue 4","The Quality Double Whammy","William Boulding & Ajay Kalra & Richard Staelin","5614"
"41154","Marketing Science","1999, Volume 18, Issue 4","The Variety of an Assortment","Stephen J. Hoch & Eric T. Bradlow & Brian Wansink","535"
"41161","Marketing Science","1999, Volume 18, Issue 3","Do the Right Thing???_ Diverging Effects of Accountability in a Managerial Context","Christina L. Brown","39"
"41172","Marketing Science","1999, Volume 18, Issue 2","The???_Shopping Baske???_: A Model for Multicategory Purchase Incidence Decisions","Puneet Manchanda & Asim Ansari & Sunil Gupta","465"
"41183","Marketing Science","1998, Volume 17, Issue 4","Consumption Self-Control","Rationing Purchase Quantities of Virtue & Vice by Klaus Wertenbroch","730"
"41193","Marketing Science","1998, Volume 17, Issue 3","Does???_Bait and Switc???_ Really Benefit Consumers?","William L. Wilkie & Carl F. Mela & Gregory T. Gundlach","46"
"41194","Marketing Science","1998, Volume 17, Issue 3","Yes,???_Bait and Switc???_ Really Benefits Consumers","James D. Hess & Eitan Gerstner","22"
"41198","Marketing Science","1998, Volume 17, Issue 2","The Role of Sale Signs","Eric T. anderson & Duncan I. Simester","95"
"41200","Marketing Science","1998, Volume 17, Issue 2","Direct Estimation of Batsell and Polkings Model","Sang-June Park & Minhi Hahn","0"
"41204","Marketing Science","1998, Volume 17, Issue 1","Shopping Behavior and Consumer Preference for Store Price Format: Why???_Large Baske???_ Shoppers Prefer EDLP","David R. Bell & James M. Lattin","747"
"41213","Marketing Science","1997, Volume 16, Issue 3","Side Payments in Marketing","John R. Hauser & Duncan I. Simester & Birger Wernerfelt","161"
"41235","Marketing Science","1996, Volume 15, Issue 3","A Framework for Investigating Habits,???_The Hand of the Past???_ and Heterogeneity in Dynamic Brand Choice","Rishin Roy & Pradeep K. Chintagunta & Sudeep Haldar","227"
"41249","Marketing Science","1995, Volume 14, Issue 4","Competitive Coupon Targeting","Greg Shaffer & Z. John Zhang","334"
"41254","Marketing Science","1995, Volume 14, Issue 3_supplement","Good Empirical Generalizations","Patrick Barwise","157"
"41263","Marketing Science","1995, Volume 14, Issue 3_supplement","How Promotions Work","Robert C. Blattberg & Richard Briesch & Edward J. Fox","909"
"41274","Marketing Science","1995, Volume 14, Issue 2","The Forecasters Dilemma","Chaim M. Ehrman & Steven M. Shugan","27"
"41298","Marketing Science","1994, Volume 13, Issue 2","Competition to Retain Customers","A. M. McGahan & Pankaj Ghemawat","112"
"41299","Marketing Science","1994, Volume 13, Issue 2","Signaling Quality","Selling Through a Reputable Retailer: An Example of Renting the Reputation of Another Agent by Wujin Chu & Woosik Chu","262"
"41301","Marketing Science","1994, Volume 13, Issue 1","Gaining More","Stocking Less: A Competitive Analysis of Product Availability by Subramanian Balachander & Peter H. Farquhar","217"
"41311","Oxford Economic Paper","2014, Volume 66, Issue 4","The effect of private versus public ownership on labour earnings","Paulo Bastos & Natlia P. Monteiro & Odd Rune Straume","2"
"41312","Oxford Economic Paper","2014, Volume 66, Issue 4","How robust is majority voting as a social choice rule?","Dimitrios Xefteris","0"
"41322","Oxford Economic Paper","2014, Volume 66, Issue 3","Bait contracts","Marie-Louise Vier","10"
"41326","Oxford Economic Paper","2014, Volume 66, Issue 3","Performance pay and ethnic earnings differences in Britain","Colin P. Green & John S. Heywood & Nikolaos Theodoropoulos","2"
"41336","Oxford Economic Paper","2014, Volume 66, Issue 2","Fiscal shocks and the real exchange rate: evidence from an outpost of textbook open-economy macroeconomics","David Fielding","1"
"41337","Oxford Economic Paper","2014, Volume 66, Issue 2","Effects of labour taxes on hours of market and home work: the role of international capital mobility and trade","Hian Teck Hoon","0"
"41346","Oxford Economic Paper","2014, Volume 66, Issue 1","A fair wage model of unemployment with inertia in fairness perceptions","George Chouliarakis & Mnica Correa-Lpez","1"
"41351","Oxford Economic Paper","2014, Volume 66, Issue 1","A new version of Edgeworths taxation paradox","Robert A. Ritz","2"
"41362","Oxford Economic Paper","2013, Volume 65, Issue suppl_1","Policy design in a model with swings in risk appetite","Bianca De Paoli & Pawel Zabczyk","0"
"41363","Oxford Economic Paper","2013, Volume 65, Issue 4","Investment complementarities, coordination failure, and systemic bankruptcy","Mei Li","2"
"41364","Oxford Economic Paper","2013, Volume 65, Issue 4","The adverse selection problem in imperfectly competitive financial markets","Ville Mlknen & Timo Vesala","2"
"41367","Oxford Economic Paper","2013, Volume 65, Issue 4","Helping others or helping oneself? International subsidies and the provision of global public goods","Ramses H. Abul Naga & Philip Jones","2"
"41376","Oxford Economic Paper","2013, Volume 65, Issue 2","Real wage cyclicality and the Great Depression: evidence from British engineering and metal working firms","Robert A. Hart & J. Elizabeth Roberts","2"
"41391","Oxford Economic Paper","2013, Volume 65, Issue 2","Sorting and sustaining cooperation","Nick Vikander","1"
"41394","Oxford Economic Paper","2013, Volume 65, Issue 1","Preferences over social risk","Glenn W. Harrison & Morten I. Lau & E. Elisabet Rutstrm & Marcela Tarazona-Gmez","82"
"41403","Oxford Economic Paper","2012, Volume 64, Issue 4","Efficiency wages and bargaining","Frank Walsh","7"
"41447","Oxford Economic Paper","2011, Volume 63, Issue 3","Monitoring subcontracting in a suppliers hierarchy","Michela Cella","1"
"41463","Oxford Economic Paper","2011, Volume 63, Issue 1","Pareto-improving inefficiency","Arup Bose & Debashis Pal & David E.M. Sappington","4"
"41465","Oxford Economic Paper","2011, Volume 63, Issue 1","Foreign direct investment and RandD-offshoring","Hans Gersbach & Armin Schmutzler","-1"
"41470","Oxford Economic Paper","2010, Volume 62, Issue 4","Examining the gender wealth gap","Eva M. Sierminska & Joachim R. Frick & Markus M. Grabka","84"
"41489","Oxford Economic Paper","2010, Volume 62, Issue 2","Monopolistic unions, Brainard uncertainty, and optimal monetary policy","Timo Henckel","0"
"41519","Oxford Economic Paper","2009, Volume 61, Issue 4","An inaugural conjecture","Murray C. Kemp","0"
"41520","Oxford Economic Paper","2009, Volume 61, Issue 3","Depression economics before the General Theory: the order in Coles Chaos","Nicholas Snowden","2"
"41528","Oxford Economic Paper","2009, Volume 61, Issue 3","On welfare reducing technological change in a North-South framework","Hassan Benchekroun & Sharmila Vishwasrao","1"
"41529","Oxford Economic Paper","2009, Volume 61, Issue 2","Job security and job protection","andrew Clark & Fabien Postel-Vinay","369"
"41563","Oxford Economic Paper","2008, Volume 60, Issue 2","Longer life, higher welfare?","Michael Grimm & Kenneth Harttgen","9"
"41572","Oxford Economic Paper","2008, Volume 60, Issue 1","Choosing to become a lost cause: the perverse effects of benefit preconditions","Lisa Farrell & Paul Frijters","1"
"41594","Oxford Economic Paper","2007, Volume 59, Issue 3","Common currencies and FDI flows","Stefano Schiavo","80"
"41595","Oxford Economic Paper","2007, Volume 59, Issue 2","The Euro and world inflation","George Selgin & David VanHoose","1"
"41614","Oxford Economic Paper","2006, Volume 58, Issue 4","Famines without shortages","Nigar Hashimzade","2"
"41626","Oxford Economic Paper","2006, Volume 58, Issue 2","Managing asymmetric conflict","J. Paul Dunne & Mara D.C. Garca-Alonso & Paul Levine & Ron P. Smith","31"
"41651","Oxford Economic Paper","2005, Volume 57, Issue 3","A risk allocation approach to optimal exchange rate policy","B. Gabriela Mundaca & Jon Strand","2"
"41663","Oxford Economic Paper","2005, Volume 57, Issue 2","Harrod and interwar economics","Nicholas H. Dimsdale","2"
"41667","Oxford Economic Paper","2005, Volume 57, Issue 1","The Prisoners Dilemma and city-centre traffic","Mary Sissons Joshi & Vijay Joshi & Roger Lamb","1"
"41673","Oxford Economic Paper","2004, Volume 56, Issue 4","Greed and grievance in civil war","Paul Collier & Anke Hoeffler","7957"
"41681","Oxford Economic Paper","2004, Volume 56, Issue 4","Process and product RandD","a multiproduct monopolist by Ping Lin","1945"
"41688","Oxford Economic Paper","2004, Volume 56, Issue 3","Uncertainty and monetary policy","Sheila C. Dow","65"
"41699","Oxford Economic Paper","2004, Volume 56, Issue 1","The European business cycle","Mike Artis & Hans-Martin Krolzig & Juan Toro","422"
"41713","Oxford Economic Paper","2003, Volume 55, Issue 4","Bertrand-Edgeworth equilibrium in a cash-in-advance economy","Erdem Basai & Ismail Saglam","2"
"41722","Oxford Economic Paper","2003, Volume 55, Issue 3","All-or-nothing verdict as a screening device","Mehmet Bac & Parimal Kanti Bag","1"
"41727","Oxford Economic Paper","2003, Volume 55, Issue 2","The empirical relationship between UK net corporate borrowing and stockbuilding","Paul Mizen","2"
"41743","Oxford Economic Paper","2002, Volume 54, Issue 4","Insecure old-age security","Mohamed Jellal & Francois-Charles Wolff","30"
"41755","Oxford Economic Paper","2002, Volume 54, Issue 3","Job search methods and outcomes","John T. Addison & Pedro Portugal","307"
"41760","Oxford Economic Paper","2002, Volume 54, Issue 2","Time-consistent linear taxation and redistribution in an overlapping-generations framework","Philippe Michel","1"
"41786","Oxford Economic Paper","2001, Volume 53, Issue 3","International Data on Educational Attainment: Updates and Implications","Barro, Robert J & Lee, Jong-Wha","5276"
"41813","Oxford Economic Paper","2000, Volume 52, Issue 4","A Wage Curve for Australia?","Kennedy, Steven & Borland, Jeff","69"
"41814","Oxford Economic Paper","2000, Volume 52, Issue 3","Are UK Companies Prices Sticky?","Hall, Simon & Walsh, Mark & Yates, Anthony","195"
"41835","Oxford Economic Paper","2000, Volume 52, Issue 1","Unemployment Persistence","Arulampalam, Wiji & Booth, Alison L & Taylor, Mark P","525"
"41843","Oxford Economic Paper","2000, Volume 52, Issue 1","Unemployment Dynamics in the UK","Henry, Brian & Nixon, James","18"
"41845","Oxford Economic Paper","1999, Volume 51, Issue 4","Where Do Migrants Go?","Daveri, Francesco & Faini, Riccardo","99"
"41854","Oxford Economic Paper","1999, Volume 51, Issue 3","Interest-Bearing Currency","Whittaker, John","1"
"41860","Oxford Economic Paper","1999, Volume 51, Issue 2","Kleptocracy and Revolutions","Grossman, Herschel I","394"
"41862","Oxford Economic Paper","1999, Volume 51, Issue 2","Attainment in Secondary School","Feinstein, Leon & Symons, James","419"
"41866","Oxford Economic Paper","1999, Volume 51, Issue 2","Do Quits Cause Under-Training?","Booth, Alison L & Zoega, Gylfi","59"
"41882","Oxford Economic Paper","1998, Volume 50, Issue 4","On Economic Causes of Civil War","Collier, Paul & Hoeffler, Anke","3030"
"41886","Oxford Economic Paper","1998, Volume 50, Issue 4","Credibility and Monetary Policy in a Model with Growth","Muscatelli, V Anton & Tirelli, Patrizio","1"
"41927","Oxford Economic Paper","1997, Volume 49, Issue 4","Sheepskin Effects","Cohort: Implications of Job Matching in a Signaling Model by Belman, Dale & Heywood, John S","126"
"41945","Oxford Economic Paper","1997, Volume 49, Issue 2","The Demand for Training","the Unemployed: Israel 1989-91 by Beenstock, Michael","5"
"41949","Oxford Economic Paper","1997, Volume 49, Issue 1","Exploiting an Advantage--Declining an Advantage","Burdett, Ken & Walsh, John","0"
"41961","Oxford Economic Paper","1996, Volume 48, Issue 4","Unemployment and Consumption","Malley, James R & Moutos, Thomas","50"
"41962","Oxford Economic Paper","1996, Volume 48, Issue 4","Costly Verification and Banking","Dowd, Kevin","8"
"41970","Oxford Economic Paper","1996, Volume 48, Issue 3","Was Japanese Growth Export-Led?","Boltho, andrea","110"
"41974","Oxford Economic Paper","1996, Volume 48, Issue 3","Seniority Seating at the Royal Opera House","Frank, Jeff & Smith, Eric","1"
"42008","Oxford Economic Paper","1995, Volume 47, Issue 3","Efficient Over-manning","de la Croix, David & Toulemonde, Eric","3"
"42009","Oxford Economic Paper","1995, Volume 47, Issue 3","Discounting and Safety","Jones-Lee, Michael W & Loomes, Graham","19"
"42023","Oxford Economic Paper","1995, Volume 47, Issue 1","Concepts of Competition","Vickers, John","43"
"42039","Oxford Economic Paper","1994, Volume 46, Issue 4","Apprenticeships and Job Tenure","Booth, Alison L & Satchell, Stephen E","84"
"42045","Oxford Economic Paper","1994, Volume 46, Issue 3","Are Wages Forward Looking?","Moghadam, Reza & Wren-Lewis, Simon","23"
"42076","Oxford Economic Paper","1994, Volume 46, Issue 0","On Ecological Dumping","Rauscher, Michael","357"
"42100","Rand Journal of Economics","2014, Volume 45, Issue 2","Conversation with secrets","Bernhard Ganglmair & Emanuele Tarantino","12"
"42116","Rand Journal of Economics","2013, Volume 44, Issue 4","A model of flops","Patrick Hummel & John Morgan & Phillip C. Stocken","3"
"42120","Rand Journal of Economics","2013, Volume 44, Issue 4","Contracts offered","bureaucrats by Fahad Khalil & Doyoung Kim & Jacques Lawarre","-1"
"42125","Rand Journal of Economics","2013, Volume 44, Issue 3","Inefficient sales delays","a durable-good monopoly facing a finite number of buyers by Joo Montez","7"
"42133","Rand Journal of Economics","2013, Volume 44, Issue 2","Upping the ant???_: how to design efficient auctions with entry?","Laurent Lamy","8"
"42138","Rand Journal of Economics","2013, Volume 44, Issue 2","Days on market and home sales","Catherine Tucker & Juanjuan Zhang & Ting Zhu","30"
"42160","Rand Journal of Economics","2012, Volume 43, Issue 3","Colluding through suppliers","Salvatore Piccolo & Jeanine Mikls-Thal","40"
"42178","Rand Journal of Economics","2012, Volume 43, Issue 1","The effect of learning","hiring on productivity by Pierpaolo Parrotta & Dario Pozzoli","76"
"42179","Rand Journal of Economics","2012, Volume 43, Issue 1","Ne?????vehicle characteristics and the cost of the Corporate Average Fuel Economy standard","Thomas Klier & Joshua Linn","143"
"42181","Rand Journal of Economics","2011, Volume 42, Issue 4","Sequential location games","Simon Loertscher & Gerd Muehlheusser","24"
"42184","Rand Journal of Economics","2011, Volume 42, Issue 4","Moral hazard, hol?????up, and the optimal allocation of control rights","Vijay Yerramilli","11"
"42196","Rand Journal of Economics","2011, Volume 42, Issue 2","Advertising, the matchmaker","Bharat N. Anand & Ron Shachar","124"
"42197","Rand Journal of Economics","2011, Volume 42, Issue 2","Dynamic regulation of quality","Stphane Auray & Thomas Mariotti & Fabien Moizeau","11"
"42203","Rand Journal of Economics","2011, Volume 42, Issue 2","Paying for observable luck","Fabio Feriozzi","15"
"42207","Rand Journal of Economics","2011, Volume 42, Issue 1","Direct and indirect knowledge spillovers: the???_social networ???_ of ope?????source projects","Chaim Fershtman & Neil Gandal","78"
"42245","Rand Journal of Economics","2010, Volume 41, Issue 1","Experts and quacks","Jeremy A. Sandford","8"
"42251","Rand Journal of Economics","2009, Volume 40, Issue 4","Information congestion","Simon P. anderson & andr de Palma","216"
"42253","Rand Journal of Economics","2009, Volume 40, Issue 4","Competition among contests","Ghazala Azmat & Marc Mller","716"
"42262","Rand Journal of Economics","2009, Volume 40, Issue 2","Prominence and consumer search","Mark Armstrong & John Vickers & Jidong Zhou","226"
"42263","Rand Journal of Economics","2009, Volume 40, Issue 2","The ownership of ratings","Antoine Faure-Grimaud & Eloc Peyrache & Luca Quesada","108"
"42281","Rand Journal of Economics","2008, Volume 39, Issue 4","Strategic judgment proofing","Yeon-Koo Che & Kathryn E. Spier","20"
"42284","Rand Journal of Economics","2008, Volume 39, Issue 4","Production targets","Guillermo Caruana & Liran Einav","14"
"42286","Rand Journal of Economics","2008, Volume 39, Issue 4","Price-increasing competition","Yongmin Chen & Michael H. Riordan","149"
"42289","Rand Journal of Economics","2008, Volume 39, Issue 4","Entrepreneurs and new ideas","Bruno Biais & Enrico Perotti","102"
"42292","Rand Journal of Economics","2008, Volume 39, Issue 3","Delegation and incentives","Helmut Bester & Daniel Krhmer","81"
"42299","Rand Journal of Economics","2008, Volume 39, Issue 3","A retail benchmarking approach to efficient two-way access pricing: no termination-based price discrimination-super??","Doh-Shin Jeon & Sjaak Hurkens","-1"
"42306","Rand Journal of Economics","2008, Volume 39, Issue 2","Optimal rewards in contests","Chen Cohen & Todd R. Kaplan & Aner Sela","54"
"42307","Rand Journal of Economics","2008, Volume 39, Issue 2","Durable goods and conformity","Christopher L. House & Emre Ozdenoren","24"
"42310","Rand Journal of Economics","2008, Volume 39, Issue 2","Learning","bidding by Tanjim Hossain","69"
"42319","Rand Journal of Economics","2008, Volume 39, Issue 1","Properties of scoring auctions","John Asker & Estelle Cantillon","332"
"42330","Rand Journal of Economics","2008, Volume 39, Issue 1","Status and incentives","Emmanuelle Auriol & Rgis Renault","-1"
